전체부서명,문서명,최종결재자직위,1단계,2단계,3단계,4단계,5단계,단위과제명,단위과제카드명,등급,직위,label,__index_level_0__
경기도하남시 복지교육국 여성보육과,2020년 다문화가족 자녀 방문학습지 지원 협약 체결 결과 보고,여성보육과장,사회복지,보육가족및여성,가족기능강화,가족관련정책및사업,외국인결혼가정지원사업,다문화가족일반,다문화가족일반,C,과장,2,558
경기도하남시 복지교육국 여성보육과,여성친화도시 중장기발전계획 수립용역 중간보고회 개최 및 의견 조회,여성보육과장,사회복지,보육가족및여성,가족기능강화,가족관련정책및사업,요보호여성보호지원,가족여성정책일반,가족여성정책일반,D,과장,3,559
경기도하남시 복지교육국 여성보육과,아동수당 대상자 선정,주무관,사회복지,보육가족및여성,아동보호,아동복지정책,아동복지증진시책수립및추진,아동복지일반,아동수당일반,D,주무관,3,560
경기도하남시 복지교육국 여성보육과,지자체별 지역아동센터 자체지원 현황 제출,여성보육과장,사회복지,보육가족및여성,아동보호,결식아동지원,아동복지증진시책수립및추진,지역아동센터지원,지역아동센터지원,C,과장,2,561
경기도하남시 복지교육국 여성보육과,행정소송 결과에 따른 행정처분 재개 검토 보고,복지교육국장,사회복지,보육가족및여성,보육복지,보육시설관리,보육사업및보육시설운영관리,보육시설행정처분,어린이집행정처분,C,국장,2,562
경기도하남시 복지교육국 여성보육과,코로나19 대응 어린이집 방역(소독) 지원 건의,여성보육과장,사회복지,보육가족및여성,보육복지,보육정책및행정업무,보육사업및보육시설운영관리,보육일반,보육일반,C,과장,2,563
경기도하남시 복지교육국 여성보육과,아동발달지원계좌(디딤씨앗통장) 개설 요청(정*경),여성보육과장,사회복지,보육가족및여성,아동보호,아동복지정책,요보호아동보호지원,디딤씨앗통장,디딤씨앗통장,C,과장,2,564
경기도하남시 복지교육국 여성보육과,국공립어린이집 교직원 인건비 반납 처리 통지(시립큰달),여성보육과장,사회복지,보육가족및여성,보육복지,보육정책및행정업무,보육사업및보육시설운영관리,보육일반,보육일반,D,과장,3,565
경기도하남시 복지교육국 여성보육과,시립루나리움어린이집 리모델링 공사 실시설계용역 계약의뢰,여성보육과장,사회복지,보육가족및여성,보육복지,보육시설관리,보육사업및보육시설운영관리,시립보육시설확충및기능보강,시립어린이집확충및기능보강,D,과장,3,566
경기도하남시 복지교육국 여성보육과,코로나19 관련 주요사항 번역본 안내 및 홍보 협조 요청,여성보육과장,사회복지,보육가족및여성,가족기능강화,가족관련정책및사업,외국인결혼가정지원사업,다문화가족일반,다문화가족일반,C,과장,2,567
경기도하남시 복지교육국 여성보육과,무상보육대상자 책정(2020.5.14.),보육지원팀장,사회복지,보육가족및여성,보육복지,보육정책및행정업무,보육사업및보육시설운영관리,보육료책정,보육료책정,D,팀장,3,568
경기도하남시 복지교육국 여성보육과,아동수당 대상자 일괄선정,주무관,사회복지,보육가족및여성,아동보호,아동복지정책,아동복지증진시책수립및추진,아동복지일반,아동수당일반,D,주무관,3,569
경기도하남시 복지교육국 여성보육과,어린이집 설치인가 (리버키즈어린이집/가정),여성보육과장,사회복지,보육가족및여성,보육복지,보육시설관리,보육시설설치신고및폐지,보육시설인가및폐지,어린이집인가및폐지,D,과장,3,570
경기도하남시 복지교육국 여성보육과,'20년 행복한 가족 프로그램 추진계획 변경 사업계획서 제출,여성보육과장,사회복지,보육가족및여성,가족기능강화,가정지원시설운영,요보호여성보호지원,건강가정지원센터지원사업,건강가정지원센터지원사업,,과장,,571
경기도하남시 복지교육국 여성보육과,아동학대 의심 언론보도 내용에 따른 아동학대 여부 조사 요청,여성보육과장,사회복지,보육가족및여성,보육복지,보육정책및행정업무,보육정책위원회운영,보육정책관리,보육정책관리,C,과장,2,572
경기도하남시 복지교육국 여성보육과,여성친화도시 시민참여단 회의비 지급,여성보육과장,사회복지,보육가족및여성,가족기능강화,가족관련정책및사업,요보호여성보호지원,가족여성정책일반,가족여성정책일반,D,과장,3,573
경기도하남시 복지교육국 여성보육과,2020년 5월 한부모가족 학습재료비 지급,여성보육과장,사회복지,보육가족및여성,가족기능강화,가족관련정책및사업,요보호여성보호지원,한부모가족지원일반,한부모가족지원일반,D,과장,3,574
경기도하남시 복지교육국 여성보육과,어린이집 아동학대 의심 언론 보도내용 동향보고,복지교육국장,사회복지,보육가족및여성,보육복지,보육정책및행정업무,보육사업및보육시설운영관리,보육일반,보육일반,C,국장,2,575
경기도하남시 복지교육국 여성보육과,디지털 성범죄 피해 지원 공보물 게시 협조 요청,여성보육과장,사회복지,보육가족및여성,가족기능강화,가족관련정책및사업,요보호여성보호지원,가족여성정책일반,가족여성정책일반,C,과장,2,576
경기도하남시 복지교육국 여성보육과,무상보육대상자 책정(2020.5.13.),보육지원팀장,사회복지,보육가족및여성,보육복지,보육정책및행정업무,보육사업및보육시설운영관리,보육료책정,보육료책정,D,팀장,3,577
경기도하남시 복지교육국 여성보육과,2020년 상반기 공공주택지구(감일) 입주지원협의회 결과관련 신규 건의 조치계획 회신,여성보육과장,사회복지,보육가족및여성,보육복지,보육정책및행정업무,보육사업및보육시설운영관리,보육일반,보육일반,D,과장,3,578
경기도하남시 복지교육국 여성보육과,2020년 하절기 지역아동센터 안전점검 실시 안내,여성보육과장,사회복지,보육가족및여성,아동보호,아동복지시설관리,아동복지증진시책수립및추진,지역아동센터관리,지역아동센터관리,D,과장,3,579
경기도하남시 복지교육국 여성보육과,경기도 중학교 신입생 교복지원사업 대상자 중복지원 여부 조회 회신,여성보육과장,사회복지,보육가족및여성,가족기능강화,가족관련정책및사업,요보호여성보호지원,한부모가족지원일반,한부모가족지원일반,D,과장,3,580
경기도하남시 복지교육국 여성보육과,경기도 어린이집 관리시스템 업무 담당공무원 현황 제출,여성보육과장,사회복지,보육가족및여성,보육복지,보육정책및행정업무,보육사업및보육시설운영관리,보육일반,보육일반,C,과장,2,581
경기도하남시 복지교육국 여성보육과,사회복지법인 및 사회복지시설 재무회계 규칙 일부개정령안 공포 시행 안내,여성보육과장,사회복지,보육가족및여성,보육복지,보육정책및행정업무,보육사업및보육시설운영관리,보육일반,보육일반,D,과장,3,582
경기도하남시 복지교육국 여성보육과,아이돌봄서비스 운영 관련 안내,여성보육과장,사회복지,보육가족및여성,가족기능강화,가족관련정책및사업,요보호여성보호지원,아이돌보미지원사업,아이돌보미지원사업,D,과장,3,583
경기도하남시 복지교육국 여성보육과,2020년 지방재정 신속집행 관련 집행계획(5.8.~6.30.) 제출,여성보육과장,일반공공행정,일반행정,일반행정지원,과공통일반사무,예산회계서무,회계일반,회계일반,A,과장,0,584
경기도하남시 복지교육국 여성보육과,출장복명서(2020년 5월 어린이놀이시설 안전점검),여성보육과장,사회복지,보육가족및여성,아동보호,아동복지정책,아동복지증진시책수립및추진,어린이놀이터관리,어린이놀이터관리,D,과장,3,585
경기도하남시 복지교육국 여성보육과,무상보육대상자 책정(2020.5.13.),보육지원팀장,사회복지,보육가족및여성,보육복지,보육정책및행정업무,보육사업및보육시설운영관리,보육료책정,보육료책정,D,팀장,3,586
경기도하남시 복지교육국 여성보육과,무상보육대상자 책정(2020.5.13.),보육지원팀장,사회복지,보육가족및여성,보육복지,보육정책및행정업무,보육사업및보육시설운영관리,보육료책정,보육료책정,D,팀장,3,587
경기도하남시 복지교육국 여성보육과,2020년 1분기(1월~3월) 어린이집 집행실적 제출,여성보육과장,사회복지,보육가족및여성,보육복지,보육정책및행정업무,보육사업및보육시설운영관리,보육예산,보육예산,B,과장,1,588
경기도하남시 복지교육국 여성보육과,어린이집 특별활동 원어민 교사 현황 제출,여성보육과장,사회복지,보육가족및여성,보육복지,보육정책및행정업무,보육사업및보육시설운영관리,보육일반,보육일반,C,과장,2,589
